	p	t	Gene	degree	in-degree	out-degree	Bin_avg	Bin_std	Din_avg	Din_std	Bout_avg	Bout_std	Dout_avg	Dout_std	Bin_over_Din	Bin_over_Bout	Bin_over_Dout	Din_over_Bin	Din_over_Bout	Din_over_Dout	Bout_over_Bin	Bout_over_Din	Bout_over_Dout	Dout_over_Bin	Dout_over_Din	Dout_over_Bout
43459	15.0	20.0	N790	11.0	3.0	8.0	1.601	0.8029999999999999	0.578	0.72	0.479	0.6709999999999999	1.6580000000000001	0.843	1.601	1.601	0.9656212303980699	0.3610243597751405	0.578	0.3486127864897467	0.29918800749531543	0.479	0.28890229191797345	1.0356027482823236	1.6580000000000001	1.6580000000000001
43984	15.0	25.0	N4	11.0	3.0	8.0	1.7209999999999999	1.051	0.418	0.5870000000000001	0.255	0.49700000000000005	1.8969999999999998	1.124	1.7209999999999999	1.7209999999999999	0.9072219293621508	0.2428820453224869	0.418	0.22034791776489196	0.1481696687972109	0.255	0.13442277279915654	1.1022661243463103	1.8969999999999998	1.8969999999999998
44083	15.0	25.0	N49	11.0	7.0	4.0	2.461	2.3	0.474	0.6559999999999999	0.434	0.682	2.728	2.424	2.461	2.461	0.9021260997067448	0.1926046322633076	0.474	0.17375366568914954	0.1763510767980496	0.434	0.1590909090909091	1.1084924827305975	2.728	2.728
44218	15.0	25.0	N613	11.0	5.0	6.0	1.729	1.051	0.866	1.127	0.49	0.8859999999999999	1.7180000000000002	1.1059999999999999	1.729	1.729	1.0064027939464495	0.5008675534991324	0.866	0.5040745052386496	0.28340080971659914	0.49	0.2852153667054715	0.993637941006362	1.7180000000000002	1.7180000000000002
44249	15.0	25.0	N643	12.0	6.0	6.0	1.8719999999999999	1.177	1.128	1.415	0.451	1.016	1.611	1.093	1.6595744680851066	1.8719999999999999	1.1620111731843576	0.6025641025641024	1.128	0.7001862197392923	0.24091880341880345	0.399822695035461	0.2799503414028553	0.860576923076923	1.4281914893617025	1.611
44261	15.0	25.0	N655	13.0	7.0	6.0	2.015	1.453	1.187	1.571	0.562	1.167	1.7990000000000002	1.3430000000000002	1.6975568660488627	2.015	1.1200667037242913	0.5890818858560793	1.187	0.6598110061145082	0.27890818858560795	0.4734625105307498	0.3123957754307949	0.8928039702233249	1.5155855096882898	1.7990000000000002
44408	15.0	25.0	N790	11.0	3.0	8.0	1.577	0.797	0.636	0.75	0.36700000000000005	0.601	1.662	0.8490000000000001	1.577	1.577	0.9488567990373044	0.4032974001268231	0.636	0.3826714801444043	0.23272035510462905	0.36700000000000005	0.22081829121540314	1.0538998097653771	1.662	1.662
44933	15.0	50.0	N4	11.0	3.0	8.0	1.6159999999999999	0.996	0.782	1.057	0.001	0.033	1.6769999999999998	1.034	1.6159999999999999	1.6159999999999999	0.9636255217650568	0.4839108910891089	0.782	0.4663088849135361	0.0006188118811881187	0.001	0.0005963029218843173	1.0377475247524752	1.6769999999999998	1.6769999999999998
45032	15.0	50.0	N49	11.0	7.0	4.0	2.161	2.084	1.595	2.377	0.027000000000000003	0.16899999999999998	1.268	0.93	1.354858934169279	2.161	1.7042586750788644	0.7380842202683943	1.595	1.2578864353312302	0.012494215640906987	0.016927899686520375	0.02129337539432177	0.5867653863951874	0.7949843260188088	1.268
45167	15.0	50.0	N613	11.0	5.0	6.0	1.761	1.008	1.229	1.3780000000000001	0.0	0.0	1.2209999999999999	0.466	1.4328722538649306	1.761	1.442260442260442	0.6978989210675753	1.229	1.0065520065520066	0.0	0.0	0.0	0.6933560477001705	0.9934906427990235	1.2209999999999999
45198	15.0	50.0	N643	12.0	6.0	6.0	1.929	1.169	1.3659999999999999	1.557	0.0	0.0	1.224	0.486	1.4121522693997066	1.929	1.575980392156863	0.7081389320891655	1.3659999999999999	1.1160130718954249	0.0	0.0	0.0	0.6345256609642301	0.8960468521229867	1.224
45210	15.0	50.0	N655	13.0	7.0	6.0	2.077	1.412	1.499	1.7819999999999998	0.0	0.022000000000000002	1.228	0.484	1.3855903935957303	2.077	1.6913680781758955	0.7217140105922003	1.499	1.220684039087948	0.0	0.0	0.0	0.5912373615792008	0.8192128085390259	1.228
45357	15.0	50.0	N790	11.0	3.0	8.0	1.515	0.758	0.948	1.026	0.001	0.037000000000000005	1.3259999999999998	0.5770000000000001	1.515	1.515	1.1425339366515836	0.6257425742574257	0.948	0.7149321266968325	0.0006600660066006602	0.001	0.0007541478129713424	0.8752475247524754	1.3259999999999998	1.3259999999999998
45882	15.0	75.0	N4	11.0	3.0	8.0	1.659	1.018	0.753	1.023	0.0	0.0	1.661	1.012	1.659	1.659	0.9987959060806744	0.4538878842676311	0.753	0.4533413606261288	0.0	0.0	0.0	1.001205545509343	1.661	1.661
45981	15.0	75.0	N49	11.0	7.0	4.0	2.15	2.063	1.671	2.418	0.0	0.0	1.137	0.36700000000000005	1.2866546977857571	2.15	1.8909410729991205	0.7772093023255815	1.671	1.469656992084433	0.0	0.0	0.0	0.5288372093023256	0.6804308797127468	1.137
46116	15.0	75.0	N613	11.0	5.0	6.0	1.784	1.016	1.235	1.3880000000000001	0.0	0.0	1.206	0.45899999999999996	1.4445344129554656	1.784	1.4792703150912108	0.6922645739910315	1.235	1.0240464344941955	0.0	0.0	0.0	0.6760089686098655	0.9765182186234816	1.206
46147	15.0	75.0	N643	12.0	6.0	6.0	1.913	1.157	1.344	1.558	0.0	0.0	1.228	0.48200000000000004	1.4233630952380951	1.913	1.5578175895765474	0.7025614218504966	1.344	1.0944625407166124	0.0	0.0	0.0	0.6419236800836382	0.9136904761904762	1.228
46159	15.0	75.0	N655	13.0	7.0	6.0	2.083	1.412	1.538	1.7890000000000001	0.0	0.0	1.212	0.473	1.3543563068920677	2.083	1.7186468646864688	0.7383581373019683	1.538	1.268976897689769	0.0	0.0	0.0	0.5818530964954391	0.7880364109232769	1.212
46306	15.0	75.0	N790	11.0	3.0	8.0	1.5090000000000001	0.752	0.95	1.01	0.0	0.0	1.3319999999999999	0.599	1.5090000000000001	1.5090000000000001	1.1328828828828827	0.629555997349238	0.95	0.7132132132132132	0.0	0.0	0.0	0.8827037773359842	1.3319999999999999	1.3319999999999999
46831	15.0	100.0	N4	11.0	3.0	8.0	1.626	0.995	0.772	1.045	0.0	0.0	1.6840000000000002	1.046	1.626	1.626	0.9655581947743468	0.4747847478474786	0.772	0.4584323040380048	0.0	0.0	0.0	1.035670356703567	1.6840000000000002	1.6840000000000002
46930	15.0	100.0	N49	11.0	7.0	4.0	2.187	2.105	1.632	2.391	0.0	0.0	1.1420000000000001	0.37	1.3400735294117647	2.187	1.9150612959719788	0.7462277091906722	1.632	1.4290718038528898	0.0	0.0	0.0	0.5221764974851395	0.6997549019607843	1.1420000000000001
47065	15.0	100.0	N613	11.0	5.0	6.0	1.774	1.008	1.229	1.38	0.0	0.0	1.226	0.48100000000000004	1.443449959316517	1.774	1.4469820554649266	0.6927846674182638	1.229	1.0024469820554651	0.0	0.0	0.0	0.6910935738444194	0.9975589910496336	1.226
47096	15.0	100.0	N643	12.0	6.0	6.0	1.913	1.187	1.355	1.546	0.0	0.0	1.2229999999999999	0.473	1.4118081180811808	1.913	1.5641864268192966	0.7083115525352849	1.355	1.1079313164349958	0.0	0.0	0.0	0.6393099843178255	0.9025830258302584	1.2229999999999999
47108	15.0	100.0	N655	13.0	7.0	6.0	2.066	1.391	1.528	1.7990000000000002	0.0	0.0	1.229	0.479	1.352094240837696	2.066	1.681041497152156	0.7395934172313651	1.528	1.2432872253864928	0.0	0.0	0.0	0.5948693126815102	0.8043193717277487	1.229
47255	15.0	100.0	N790	11.0	3.0	8.0	1.531	0.759	1.01	1.0490000000000002	0.0	0.0	1.317	0.556	1.515841584158416	1.531	1.1624905087319666	0.6596995427824951	1.01	0.7668944570994686	0.0	0.0	0.0	0.8602220770738079	1.303960396039604	1.317
47780	20.0	0.1	N4	11.0	3.0	8.0	1.825	1.127	0.002	0.049	1.006	1.185	1.794	1.1179999999999999	1.825	1.8141153081510932	1.0172798216276475	0.0010958904109589042	0.001988071570576541	0.0011148272017837237	0.5512328767123288	1.006	0.5607580824972129	0.9830136986301371	1.794	1.783300198807157
47879	20.0	0.1	N49	11.0	7.0	4.0	1.263	0.787	0.017	0.128	1.848	2.498	2.281	2.154	1.263	0.6834415584415584	0.5537045155633493	0.01346001583531275	0.0091991341991342	0.007452871547566856	1.4631828978622332	1.848	0.8101709776413853	1.8060174188440223	2.281	1.2343073593073592
48014	20.0	0.1	N613	11.0	5.0	6.0	1.311	0.561	0.006	0.077	1.444	1.473	1.9080000000000001	1.088	1.311	0.9078947368421052	0.6871069182389937	0.004576659038901603	0.0041551246537396115	0.0031446540880503146	1.1014492753623188	1.444	0.7568134171907757	1.4553775743707094	1.9080000000000001	1.3213296398891967
48045	20.0	0.1	N643	12.0	6.0	6.0	1.3030000000000002	0.544	0.002	0.042	1.594	1.619	2.069	1.2690000000000001	1.3030000000000002	0.8174404015056461	0.6297728371193814	0.0015349194167306216	0.0012547051442910915	0.0009666505558240695	1.2233307751343057	1.594	0.7704204929917835	1.5878741366078282	2.069	1.2979924717691342
48057	20.0	0.1	N655	13.0	7.0	6.0	1.325	0.556	0.002	0.047	1.729	1.849	2.2159999999999997	1.4769999999999999	1.325	0.7663389242336609	0.5979241877256317	0.0015094339622641509	0.001156737998843262	0.0009025270758122744	1.3049056603773586	1.729	0.7802346570397112	1.6724528301886794	2.2159999999999997	1.2816657027183342
48204	20.0	0.1	N790	11.0	3.0	8.0	1.4809999999999999	0.725	0.01	0.10099999999999999	1.218	1.141	1.6780000000000002	0.87	1.4809999999999999	1.215927750410509	0.8825983313468415	0.00675219446320054	0.008210180623973728	0.0059594755661501785	0.8224172856178257	1.218	0.7258641239570918	1.1330182309250505	1.6780000000000002	1.3776683087027914
48729	20.0	1.0	N4	11.0	3.0	8.0	2.074	1.318	0.098	0.299	0.875	0.995	1.841	1.14	2.074	2.074	1.12656165127648	0.04725168756027002	0.098	0.0532319391634981	0.4218900675024108	0.875	0.4752851711026616	0.8876567020250724	1.841	1.841
48828	20.0	1.0	N49	11.0	7.0	4.0	2.64	2.405	0.31	0.528	0.9259999999999999	1.4909999999999999	2.517	2.275	2.64	2.64	1.0488676996424315	0.11742424242424243	0.31	0.12316249503377034	0.35075757575757577	0.9259999999999999	0.3678982916170044	0.9534090909090908	2.517	2.517
48963	20.0	1.0	N613	11.0	5.0	6.0	1.3330000000000002	0.583	0.006999999999999999	0.094	1.445	1.453	1.935	1.126	1.3330000000000002	0.9224913494809688	0.6888888888888889	0.005251312828207053	0.004844290657439446	0.003617571059431525	1.0840210052513128	1.445	0.7467700258397932	1.4516129032258065	1.935	1.3391003460207611
48994	20.0	1.0	N643	12.0	6.0	6.0	1.3219999999999998	0.575	0.008	0.10400000000000001	1.595	1.6230000000000002	2.0909999999999997	1.2670000000000001	1.3219999999999998	0.8288401253918496	0.6322333811573411	0.0060514372163388815	0.005015673981191223	0.0038259206121472977	1.2065052950075643	1.595	0.7627929220468674	1.581694402420575	2.0909999999999997	1.310971786833856
49006	20.0	1.0	N655	13.0	7.0	6.0	1.311	0.561	0.005	0.07400000000000001	1.758	1.885	2.256	1.5030000000000001	1.311	0.7457337883959044	0.5811170212765958	0.0038138825324180023	0.002844141069397042	0.0022163120567375892	1.3409610983981697	1.758	0.7792553191489362	1.7208237986270023	2.256	1.2832764505119452
49153	20.0	1.0	N790	11.0	3.0	8.0	1.609	0.8909999999999999	0.076	0.27	1.126	1.051	1.7009999999999998	0.8809999999999999	1.609	1.4289520426287745	0.9459141681363904	0.04723430702299565	0.06749555950266431	0.04467960023515579	0.699813548788067	1.126	0.6619635508524396	1.057178371659416	1.7009999999999998	1.510657193605684
49678	20.0	5.0	N4	11.0	3.0	8.0	2.206	1.2830000000000001	0.248	0.46799999999999997	0.7040000000000001	0.836	1.9069999999999998	1.149	2.206	2.206	1.156790770844258	0.11242067089755213	0.248	0.13004719454640798	0.3191296464188577	0.7040000000000001	0.3691662296801258	0.8644605621033545	1.9069999999999998	1.9069999999999998
49777	20.0	5.0	N49	11.0	7.0	4.0	2.926	2.495	0.48200000000000004	0.738	0.615	0.799	2.63	2.39	2.926	2.926	1.1125475285171105	0.16473000683526998	0.48200000000000004	0.1832699619771863	0.21018455228981545	0.615	0.2338403041825095	0.8988380041011619	2.63	2.63
49912	20.0	5.0	N613	11.0	5.0	6.0	1.61	1.0290000000000001	0.21899999999999997	0.5760000000000001	1.3090000000000002	1.359	1.943	1.133	1.61	1.2299465240641712	0.8286155429747812	0.1360248447204969	0.16730328495034374	0.11271230056613485	0.8130434782608695	1.3090000000000002	0.6737004632012351	1.206832298136646	1.943	1.4843391902215433
49943	20.0	5.0	N643	12.0	6.0	6.0	1.39	0.672	0.077	0.312	1.551	1.617	2.092	1.251	1.39	0.8961960025789812	0.6644359464627151	0.05539568345323741	0.04964539007092199	0.03680688336520077	1.1158273381294963	1.551	0.7413957934990439	1.5050359712230217	2.092	1.3488072211476467
49955	20.0	5.0	N655	13.0	7.0	6.0	1.489	0.903	0.121	0.47600000000000003	1.726	1.858	2.287	1.5190000000000001	1.489	0.8626882966396293	0.6510712724092699	0.08126259234385493	0.07010428736964079	0.052907739396589416	1.1591672263263937	1.726	0.7547004809794491	1.5359301544660844	2.287	1.325028968713789
50102	20.0	5.0	N790	11.0	3.0	8.0	1.811	0.9390000000000001	0.295	0.504	0.997	0.968	1.757	0.894	1.811	1.811	1.030734206033011	0.16289342904472667	0.295	0.16789982925441094	0.5505245720596356	0.997	0.5674445076835516	0.970182219768084	1.757	1.757
50627	20.0	10.0	N4	11.0	3.0	8.0	2.207	1.24	0.377	0.601	0.598	0.7070000000000001	1.974	1.202	2.207	2.207	1.1180344478216817	0.1708201178069778	0.377	0.19098277608915906	0.2709560489352062	0.598	0.3029381965552178	0.8944268237426372	1.974	1.974
50726	20.0	10.0	N49	11.0	7.0	4.0	2.853	2.456	0.48200000000000004	0.738	0.568	0.7190000000000001	2.6210000000000004	2.375	2.853	2.853	1.088515833651278	0.16894497020679985	0.48200000000000004	0.18389927508584508	0.1990886785839467	0.568	0.2167111789393361	0.918682089029092	2.6210000000000004	2.6210000000000004
50861	20.0	10.0	N613	11.0	5.0	6.0	1.885	1.181	0.5660000000000001	0.941	1.092	1.218	1.9480000000000002	1.176	1.885	1.7261904761904758	0.967659137577002	0.3002652519893899	0.5183150183150182	0.29055441478439425	0.5793103448275863	1.092	0.5605749486652978	1.03342175066313	1.9480000000000002	1.7838827838827838
50892	20.0	10.0	N643	12.0	6.0	6.0	1.906	1.295	0.626	1.16	1.3230000000000002	1.49	2.057	1.276	1.906	1.440665154950869	0.926592124453087	0.32843651626442816	0.473167044595616	0.3043266893534273	0.6941238195173137	1.3230000000000002	0.6431696645600389	1.0792235047219307	2.057	1.5547996976568406
50904	20.0	10.0	N655	13.0	7.0	6.0	2.053	1.5290000000000001	0.73	1.2890000000000001	1.383	1.656	2.231	1.545	2.053	1.4844540853217645	0.9202151501568804	0.3555772040915733	0.5278380332610267	0.3272075302554908	0.6736483195323917	1.383	0.6199013895114299	1.086702386751096	2.231	1.613159797541576
51051	20.0	10.0	N790	11.0	3.0	8.0	1.9080000000000001	0.961	0.49700000000000005	0.696	0.8190000000000001	0.836	1.7619999999999998	0.8959999999999999	1.9080000000000001	1.9080000000000001	1.0828603859250852	0.26048218029350106	0.49700000000000005	0.28206583427922816	0.429245283018868	0.8190000000000001	0.4648127128263337	0.9234800838574424	1.7619999999999998	1.7619999999999998
51576	20.0	15.0	N4	11.0	3.0	8.0	2.11	1.207	0.43799999999999994	0.623	0.521	0.654	1.983	1.185	2.11	2.11	1.0640443772062531	0.2075829383886256	0.43799999999999994	0.22087745839636916	0.2469194312796209	0.521	0.2627332324760464	0.9398104265402843	1.983	1.983
51675	20.0	15.0	N49	11.0	7.0	4.0	2.7439999999999998	2.4330000000000003	0.494	0.726	0.5479999999999999	0.703	2.608	2.373	2.7439999999999998	2.7439999999999998	1.0521472392638038	0.18002915451895046	0.494	0.1894171779141104	0.1997084548104956	0.5479999999999999	0.21012269938650308	0.9504373177842566	2.608	2.608
51810	20.0	15.0	N613	11.0	5.0	6.0	1.943	1.2	0.762	1.07	0.9059999999999999	1.114	1.8969999999999998	1.17	1.943	1.943	1.0242488139167103	0.3921770458054555	0.762	0.4016868740115973	0.4662892434379825	0.9059999999999999	0.4775962045334739	0.9763252702007204	1.8969999999999998	1.8969999999999998
51841	20.0	15.0	N643	12.0	6.0	6.0	2.057	1.345	0.93	1.339	1.07	1.36	2.003	1.2990000000000002	2.057	1.922429906542056	1.0269595606590114	0.4521147301895965	0.8691588785046729	0.4643035446829755	0.5201750121536218	1.07	0.5341987019470794	0.9737481769567332	2.003	1.87196261682243
51853	20.0	15.0	N655	13.0	7.0	6.0	2.166	1.5830000000000002	0.997	1.464	1.095	1.4780000000000002	2.141	1.5630000000000002	2.166	1.9780821917808218	1.0116767865483418	0.4602954755309326	0.9105022831050228	0.4656702475478749	0.5055401662049862	1.095	0.5114432508173751	0.9884579870729456	2.141	1.955251141552512
52000	20.0	15.0	N790	11.0	3.0	8.0	1.8880000000000001	0.96	0.633	0.758	0.7390000000000001	0.7809999999999999	1.808	0.924	1.8880000000000001	1.8880000000000001	1.044247787610619	0.3352754237288136	0.633	0.3501106194690265	0.39141949152542377	0.7390000000000001	0.4087389380530973	0.957627118644068	1.808	1.808
52525	20.0	20.0	N4	11.0	3.0	8.0	2.066	1.219	0.505	0.6559999999999999	0.46799999999999997	0.63	2.052	1.207	2.066	2.066	1.0068226120857702	0.2444336882865441	0.505	0.24610136452241715	0.22652468538238146	0.46799999999999997	0.2280701754385965	0.9932236205227494	2.052	2.052
52624	20.0	20.0	N49	11.0	7.0	4.0	2.778	2.465	0.5539999999999999	0.73	0.535	0.721	2.7689999999999997	2.443	2.778	2.778	1.0032502708559046	0.19942404607631392	0.5539999999999999	0.20007222824124232	0.1925845932325414	0.535	0.19321054532322135	0.9967602591792656	2.7689999999999997	2.7689999999999997
52759	20.0	20.0	N613	11.0	5.0	6.0	1.911	1.186	0.847	1.081	0.82	1.08	1.953	1.193	1.911	1.911	0.9784946236559141	0.4432234432234432	0.847	0.4336917562724014	0.4290947148090005	0.82	0.41986687147977453	1.021978021978022	1.953	1.953
52790	20.0	20.0	N643	12.0	6.0	6.0	2.02	1.297	1.023	1.355	0.998	1.351	2.02	1.304	1.9745845552297168	2.02	1.0	0.5064356435643564	1.023	0.5064356435643564	0.4940594059405941	0.975562072336266	0.4940594059405941	1.0	1.9745845552297168	2.02
52802	20.0	20.0	N655	13.0	7.0	6.0	2.1790000000000003	1.58	1.123	1.483	1.112	1.501	2.237	1.595	1.9403383793410507	1.9595323741007191	0.9740724184175232	0.5153740247820101	1.009892086330935	0.5020116227089853	0.5103258375401561	0.9902048085485308	0.49709432275368803	1.0266177145479578	1.991985752448798	2.0116906474820144
52949	20.0	20.0	N790	11.0	3.0	8.0	1.8330000000000002	0.932	0.718	0.7879999999999999	0.6729999999999999	0.7909999999999999	1.8969999999999998	0.955	1.8330000000000002	1.8330000000000002	0.9662625197680548	0.3917075831969449	0.718	0.3784923563521349	0.3671576650300055	0.6729999999999999	0.3547706905640485	1.0349154391707585	1.8969999999999998	1.8969999999999998
53474	20.0	25.0	N4	11.0	3.0	8.0	1.9809999999999999	1.188	0.5489999999999999	0.664	0.413	0.606	2.155	1.24	1.9809999999999999	1.9809999999999999	0.9192575406032484	0.2771327612317012	0.5489999999999999	0.2547563805104409	0.20848056537102472	0.413	0.19164733178654286	1.0878344270570417	2.155	2.155
53573	20.0	25.0	N49	11.0	7.0	4.0	2.717	2.436	0.578	0.716	0.488	0.733	2.778	2.441	2.717	2.717	0.9780417566594672	0.21273463378726531	0.578	0.20806335493160547	0.17960986382039013	0.488	0.17566594672426206	1.0224512329775488	2.778	2.778
53708	20.0	25.0	N613	11.0	5.0	6.0	1.909	1.177	0.9590000000000001	1.124	0.677	1.018	1.9340000000000002	1.198	1.909	1.909	0.9870734229576008	0.5023572551073859	0.9590000000000001	0.4958634953464322	0.35463593504452595	0.677	0.3500517063081696	1.0130958617077004	1.9340000000000002	1.9340000000000002
53739	20.0	25.0	N643	12.0	6.0	6.0	2.066	1.318	1.2209999999999999	1.4240000000000002	0.7959999999999999	1.248	1.9669999999999999	1.296	1.6920556920556915	2.066	1.0503304524656836	0.5909970958373669	1.2209999999999999	0.6207422470767666	0.3852855759922556	0.6519246519246519	0.4046771733604474	0.9520813165537272	1.6109746109746108	1.9669999999999999
53751	20.0	25.0	N655	13.0	7.0	6.0	2.207	1.5590000000000002	1.2590000000000001	1.564	0.893	1.416	2.17	1.5759999999999998	1.7529785544082606	2.207	1.0170506912442396	0.5704576347983689	1.2590000000000001	0.5801843317972349	0.4046216583597645	0.7092930897537729	0.41152073732718897	0.9832351608518352	1.7235901509134235	2.17
53898	20.0	25.0	N790	11.0	3.0	8.0	1.778	0.925	0.78	0.8170000000000001	0.565	0.732	1.883	0.958	1.778	1.778	0.9442379182156134	0.4386951631046119	0.78	0.41423260754115776	0.31777277840269963	0.565	0.3000531067445565	1.059055118110236	1.883	1.883
54423	20.0	50.0	N4	11.0	3.0	8.0	1.781	1.103	0.977	1.13	0.027000000000000003	0.161	1.9509999999999998	1.199	1.781	1.781	0.9128651973347	0.5485682201010669	0.977	0.5007688364941055	0.015160022459292532	0.027000000000000003	0.013839056893900564	1.0954519932622124	1.9509999999999998	1.9509999999999998
54522	20.0	50.0	N49	11.0	7.0	4.0	2.365	2.184	1.587	2.294	0.12	0.34	1.791	1.774	1.4902331442974166	2.365	1.320491345616974	0.6710359408033826	1.587	0.8860971524288107	0.05073995771670189	0.07561436672967864	0.06700167504187604	0.7572938689217757	1.1285444234404536	1.791
54657	20.0	50.0	N613	11.0	5.0	6.0	1.892	1.097	1.3880000000000001	1.445	0.003	0.05	1.328	0.584	1.3631123919308357	1.892	1.4246987951807228	0.733615221987315	1.3880000000000001	1.0451807228915662	0.0015856236786469346	0.0021613832853025943	0.0022590361445783127	0.7019027484143764	0.9567723342939484	1.328
54688	20.0	50.0	N643	12.0	6.0	6.0	2.0980000000000003	1.2590000000000001	1.59	1.62	0.003	0.052000000000000005	1.318	0.574	1.319496855345912	2.0980000000000003	1.5918057663125946	0.7578646329837941	1.59	1.2063732928679818	0.0014299332697807435	0.0018867924528301887	0.002276176024279211	0.6282173498570067	0.8289308176100629	1.318
54700	20.0	50.0	N655	13.0	7.0	6.0	2.244	1.4869999999999999	1.746	1.857	0.001	0.031	1.328	0.5770000000000001	1.2852233676975946	2.244	1.6897590361445785	0.7780748663101603	1.746	1.3147590361445782	0.000445632798573975	0.000572737686139748	0.000753012048192771	0.5918003565062389	0.7605956471935854	1.328
54847	20.0	50.0	N790	11.0	3.0	8.0	1.682	0.867	1.166	1.102	0.017	0.129	1.5230000000000001	0.7609999999999999	1.4425385934819897	1.682	1.1043992120814183	0.6932223543400713	1.166	0.7655942219304005	0.010107015457788348	0.014579759862778732	0.01116217990807617	0.9054696789536266	1.3061749571183534	1.5230000000000001
55372	20.0	75.0	N4	11.0	3.0	8.0	1.8030000000000002	1.124	1.021	1.183	0.0	0.0	1.8780000000000001	1.165	1.7659157688540648	1.8030000000000002	0.9600638977635784	0.5662784248474764	1.021	0.5436634717784877	0.0	0.0	0.0	1.0415973377703829	1.8393731635651325	1.8780000000000001
55471	20.0	75.0	N49	11.0	7.0	4.0	2.3040000000000003	2.151	1.819	2.449	0.0	0.0	1.173	0.41	1.2666300164925783	2.3040000000000003	1.9641943734015344	0.7894965277777778	1.819	1.5507246376811594	0.0	0.0	0.0	0.5091145833333334	0.6448598130841122	1.173
55606	20.0	75.0	N613	11.0	5.0	6.0	1.922	1.1079999999999999	1.419	1.432	0.0	0.0	1.328	0.581	1.354474982381959	1.922	1.4472891566265058	0.7382934443288242	1.419	1.0685240963855422	0.0	0.0	0.0	0.6909469302809574	0.9358703312191684	1.328
55637	20.0	75.0	N643	12.0	6.0	6.0	2.0909999999999997	1.26	1.6019999999999999	1.6269999999999998	0.0	0.0	1.3159999999999998	0.573	1.305243445692884	2.0909999999999997	1.5889057750759878	0.7661406025824964	1.6019999999999999	1.2173252279635258	0.0	0.0	0.0	0.6293639406982304	0.8214731585518102	1.3159999999999998
55649	20.0	75.0	N655	13.0	7.0	6.0	2.283	1.501	1.771	1.855	0.0	0.0	1.3259999999999998	0.57	1.2891022021456804	2.283	1.7217194570135743	0.7757336837494525	1.771	1.3355957767722473	0.0	0.0	0.0	0.580814717477004	0.7487295313382271	1.3259999999999998
55796	20.0	75.0	N790	11.0	3.0	8.0	1.6640000000000001	0.8690000000000001	1.1740000000000002	1.117	0.0	0.0	1.4580000000000002	0.693	1.4173764906303237	1.6640000000000001	1.141289437585734	0.7055288461538461	1.1740000000000002	0.8052126200274348	0.0	0.0	0.0	0.8762019230769231	1.24190800681431	1.4580000000000002
56321	20.0	100.0	N4	11.0	3.0	8.0	1.8030000000000002	1.114	1.024	1.192	0.0	0.0	1.8559999999999999	1.1540000000000001	1.7607421875	1.8030000000000002	0.9714439655172412	0.5679423183582918	1.024	0.5517241379310345	0.0	0.0	0.0	1.0293954520244042	1.8125	1.8559999999999999
56420	20.0	100.0	N49	11.0	7.0	4.0	2.347	2.191	1.8659999999999999	2.4819999999999998	0.0	0.0	1.187	0.433	1.2577706323687028	2.347	1.9772535804549285	0.7950575202386025	1.8659999999999999	1.5720303285593935	0.0	0.0	0.0	0.5057520238602472	0.6361200428724545	1.187
56555	20.0	100.0	N613	11.0	5.0	6.0	1.9040000000000001	1.099	1.411	1.43	0.0	0.0	1.3030000000000002	0.5489999999999999	1.3493975903614457	1.9040000000000001	1.4612432847275518	0.7410714285714286	1.411	1.0828856485034537	0.0	0.0	0.0	0.6843487394957983	0.9234585400425228	1.3030000000000002
56586	20.0	100.0	N643	12.0	6.0	6.0	2.0869999999999997	1.266	1.598	1.6130000000000002	0.0	0.0	1.319	0.578	1.3060075093867334	2.0869999999999997	1.5822592873388932	0.7656923814087206	1.598	1.2115238817285825	0.0	0.0	0.0	0.6320076665069477	0.82540675844806	1.319
56598	20.0	100.0	N655	13.0	7.0	6.0	2.2680000000000002	1.504	1.7890000000000001	1.8619999999999999	0.0	0.0	1.308	0.5489999999999999	1.2677473448854109	2.2680000000000002	1.7339449541284402	0.7888007054673721	1.7890000000000001	1.367737003058104	0.0	0.0	0.0	0.5767195767195767	0.7311347121296814	1.308
56745	20.0	100.0	N790	11.0	3.0	8.0	1.683	0.8809999999999999	1.2009999999999998	1.1079999999999999	0.0	0.0	1.452	0.688	1.401332223147377	1.683	1.1590909090909092	0.7136066547831253	1.2009999999999998	0.8271349862258954	0.0	0.0	0.0	0.8627450980392156	1.208992506244796	1.452
57270	25.0	0.1	N4	11.0	3.0	8.0	2.1109999999999998	1.3030000000000002	0.005	0.069	1.2590000000000001	1.305	1.964	1.224	2.1109999999999998	1.6767275615567914	1.074847250509165	0.0023685457129322593	0.0039714058776807	0.002545824847250509	0.5963998105163428	1.2590000000000001	0.6410386965376782	0.9303647560397914	1.964	1.5599682287529786
57369	25.0	0.1	N49	11.0	7.0	4.0	1.325	0.882	0.02	0.14	1.993	2.517	2.436	2.215	1.325	0.6648268941294531	0.5439244663382594	0.01509433962264151	0.010035122930255895	0.008210180623973728	1.5041509433962266	1.993	0.8181444991789821	1.838490566037736	2.436	1.222277972905168
57504	25.0	0.1	N613	11.0	5.0	6.0	1.411	0.639	0.005	0.07	1.625	1.504	2.085	1.187	1.411	0.8683076923076923	0.6767386091127099	0.0035435861091424525	0.003076923076923077	0.0023980815347721825	1.1516654854712969	1.625	0.7793764988009593	1.4776754075124026	2.085	1.283076923076923
